,checksum,Absorbance Coefficient,Ammonia,Cloud Cover,Dissolved Oxygen Saturation,Dissolved Reactive Phosphate,E Coli,Electrical Conductivity,Nitrate + Nitrite,Ring Temp,Total Nitrogen,Total Phosphate,Turbidity,Water Temp,pH,SiteID,Region,Name,Longitude,Latitude,Timestamp
8773,aa66531971c70289e8749470e66beba6,5.91,7.0,0.0,101.0,7.9,35.4,81.9,638.0,-15.070832758391289,819.0,24.0,4.6,11.3,7.53,DN8,Dunedin,Oreti at Riverton HW Br.,168.2658533,-46.32784979,2005-10-11T17:00:00Z
8774,aa6ca524c261199a423743f86065f7d1,2.97,3.0,3.0,99.9,24.7,41.6,69.2,240.0,-13.899640284244766,309.0,43.0,2.85,8.4,7.59,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2008-07-15T13:50:00Z
8775,aa6cef3a3af66832b41e51447b08c142,6.78,12.0,2.0,101.8,9.8,67.7,229.0,940.0,12.422962610883122,1241.0,49.0,14.5,6.1,7.95,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2008-08-20T12:00:00Z
8776,aa6fd86106b367e2f2a8d12993e55e44,5.9,13.0,8.0,97.2,10.5,88.0,131.0,753.0,14.466513057105365,921.0,24.0,7.73,9.6,7.47,WN4,Wellington,Ruamahanga at Wardells,175.6713489,-41.00468332,2012-08-08T13:55:00Z
8777,aa76c4d9021e93e4b4586aac9e162482,8.0,9.0,0.0,92.0,12.4,235.9,121.4,475.0,-15.233187454744984,702.0,56.0,14.2,19.5,7.39,HM2,Hamilton,Waipa at Whatawhata,175.1516454,-37.80034414,2020-12-17T13:10:00Z
8778,aa79841dbbf8d4d9c7a34b9917bc18b8,4.4,5.0,8.0,97.3,13.4,148.0,100.9,179.0,14.549226784657664,369.0,192.0,108.0,9.8,7.76,HV3,Havelock Nth,Ngaruroro at Chesterhope,176.8722386,-39.59819739,2010-06-08T13:50:00Z
8779,aa7bbc2e1e5919767b12d3b21ebaf149,2.0,5.0,8.0,97.3,1.4,204.6,59.1,27.0,15.041276542614323,86.0,145.0,112.0,11.2,7.81,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2014-02-18T08:30:00Z
8780,aa823f67da5dd84abe60ee53fc912a02,0.63,2.0,0.0,100.9,4.1,1.0,46.7,38.0,9.88180145678914,47.0,6.0,1.65,3.5,7.57,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2009-09-09T09:30:00Z
8781,aa873f24aa02591c075fd81a3543f67a,11.2,12.0,1.0,98.6,9.8,18.9,89.8,23.0,-14.150971699194368,271.0,24.0,0.72,8.9,7.78,DN3,Dunedin,Taieri at Outram,170.243822,-45.84805474,2007-05-10T12:50:00Z
8782,aa8f2cdabb53a3035bcca1df469a0711,0.7,3.0,3.0,98.5,0.8,5.2,79.7,48.0,-12.933676972593682,58.0,3.0,1.56,6.8,7.63,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2017-09-20T08:05:00Z
8783,aa9081b407a71786ddfd39990fae7651,10.4,2.0,8.0,97.7,5.0,48.7,41.5,1.0,13.388427840168536,138.0,16.0,0.6,7.5,7.21,DN2,Dunedin,Sutton at SH87,170.0940294,-45.59783272,2005-05-12T11:20:00Z
8784,aa915b650e1b1847f3a2448e5c383238,1.5,2.0,8.0,100.8,0.3,4.1,68.9,25.0,-14.97998664990727,91.0,6.0,2.28,11.0,7.77,AX4,Alexandra,Clutha at Millers Flat,169.4099758,-45.66636207,2014-10-14T09:45:00Z
8785,aa9240ad01c8b997c59b1caf82089e30,1.1,2.0,3.0,98.5,5.5,15.6,94.1,44.0,14.102482052156637,71.0,8.0,2.36,8.8,7.65,HV1,Havelock Nth,Makaroro at Burnt Br.,176.3037667,-39.81963047,2015-05-04T09:40:00Z
8786,aa94e84e7f6cb6ce68f10b366e1c4d8d,1.9,4.0,6.0,103.0,0.7,13.0,84.2,13.0,14.742116538387558,48.0,98.0,31.5,10.3,7.86,AX3,Alexandra,Shotover at Bowens Peak,168.7149003,-44.9916064,2011-11-22T15:00:00Z
8787,aa9818241b6ea03f2f7258b7228e2f91,0.96,1.0,8.0,101.0,0.8,81.3,69.5,3.0,-15.515476145816471,34.0,4.0,1.49,13.3,7.88,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2008-12-17T10:45:00Z
8788,aa9ffb36292bb3e44452c17a12eac0ec,1.2,1.0,0.0,102.6,1.1,13.4,80.5,3.0,15.654072953432918,33.0,5.0,0.9,14.5,7.92,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2009-01-14T10:10:00Z
8789,aaa34a381464b9efd0e593482c52efba,4.19,4.0,8.0,96.8,6.3,24.3,132.0,1667.0,-11.672189170476978,1882.0,10.0,0.94,5.2,7.52,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2009-07-16T09:55:00Z
8790,aaa4f529c01a9ee1acd1c5ab26cfd25b,14.4,5.0,8.0,95.1,5.0,2909.0,114.1,31.0,15.233187454744984,643.0,102.0,41.2,19.5,7.5,WH1,Whangarei,Waipapa at Forest Ranger,173.6879171,-35.27520455,2017-03-08T09:45:00Z
8791,aaa5409ac6bd5fe14e64e76ce8c26a7f,0.6,1.0,8.0,107.6,1.2,1.0,519.0,2.0,15.010995970667636,110.0,9.0,1.01,20.3,8.33,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2017-01-18T12:10:00Z
8792,aaa6875acf6050dd21382e989bf0984f,1.0,8.0,0.0,121.6,3.2,1.0,505.1,1.0,-15.668120500921606,83.0,9.0,1.33,14.7,8.4,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2020-10-14T12:10:00Z
8793,aaa7a1c307fd905c603f81d6ee5ec67f,5.63,44.0,8.0,108.5,0.6,64.0,239.5,458.0,-15.63745503691058,845.0,4.0,0.77,14.3,8.19,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2019-05-15T13:00:00Z
8794,aaa93fbea5b78c3d8465e7ea7a0f468f,1.99,0.0,0.0,100.8,4.5,26.2,68.7,204.0,15.545095690647903,275.0,98.0,41.0,13.5,7.65,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2008-09-17T14:00:00Z
8795,aaaedde45ba9fef2d02cb759338ad244,1.3,1.0,8.0,105.9,1.0,1.0,64.6,1.0,-13.8466602482837,40.0,3.0,0.63,8.3,7.71,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2010-05-12T10:50:00Z
8796,aab6ea80a712c1763efcc419ec015f4b,11.2,25.0,1.0,91.4,17.7,101.9,186.0,459.0,-14.549226784657664,748.0,62.0,10.0,9.8,7.42,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2006-08-16T09:45:00Z
8797,aac5047a94aa0cb06212a9825af26be8,0.6,1.0,2.0,101.8,3.5,2.0,47.1,7.0,-14.667310592995566,44.0,5.0,1.58,10.1,7.74,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2016-12-14T10:00:00Z
8798,aac8b9ef7377fab0cb7258908f635a16,6.6,9.0,8.0,100.0,24.8,2419.2,110.8,313.0,-13.135067568589058,882.0,188.0,49.0,7.1,7.82,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2006-06-19T13:45:00Z
8799,aac8d7da7376d8d02ebe59848f6acb3f,3.0,3.0,8.0,95.4,5.2,261.3,77.8,451.0,15.699681526432313,588.0,13.0,2.91,15.8,7.59,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2013-01-17T09:50:00Z
8800,aace5e53487cacfc3df57886e2878411,3.91,7.0,1.0,108.7,5.3,123.6,247.0,4.0,-15.661417561363978,195.0,20.0,1.1,16.8,8.15,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2009-03-18T12:00:00Z
8801,aad28843879fee5151ebb24af82f72a2,1.9,1.0,4.0,122.5,0.5,222.4,201.0,2.0,-14.29125606905845,140.0,11.0,0.91,22.2,8.74,HV2,Havelock Nth,Tukituki at Red Br.,176.9268003,-39.71715618,2015-03-10T13:30:00Z
8802,aad36638efabeec9e5c0e3005fe6a995,2.3,2.0,2.0,101.3,9.4,4.1,87.2,46.0,15.281688389422158,85.0,16.0,3.55,12.1,7.99,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2016-09-07T11:04:00Z
8803,aad3ebfc26d660c05c26f2f8a7097f4f,27.74,30.0,7.0,93.0,29.1,1986.28,194.0,287.0,-15.18189711569012,1037.0,110.0,32.0,11.7,7.28,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2008-08-13T11:30:00Z
8804,aae41dca1a565138fb9fe8b7ebc3c6b4,0.67,4.0,1.0,98.2,1.9,7.4,80.7,47.0,12.345039490880536,55.0,24.0,10.31,6.0,7.61,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2009-05-20T09:00:00Z
8805,aae5ce199b591bae66ad338fadef4bf9,15.6,13.0,4.0,27.4,8.1,42.6,273.0,22.0,15.6460857734898,424.0,34.0,1.24,14.4,6.99,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2016-05-10T11:21:00Z
8806,aae5dacacdd800a47a4fd08643e23037,4.3,2.0,8.0,99.8,19.9,105.0,161.0,189.0,15.099668871581256,411.0,58.0,3.4,20.0,7.65,HM4,Hamilton,Waikato at Rangiriri,175.1313201,-37.43389143,2007-12-12T09:40:00Z
8807,aae94bf950775b2d3e125cb638d99a18,0.4,3.0,1.0,112.4,0.6,0.0,68.9,17.0,-15.692036197746932,54.0,1.0,0.38,16.2,8.87,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2007-02-14T12:30:00Z
8808,aaea4c0a70654b5a26f26d32c6cc782b,6.1,22.0,0.0,102.5,8.1,613.1,219.0,65.0,-15.483216721062842,253.0,20.0,1.25,13.1,8.15,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2013-04-30T13:30:00Z
8809,aaef24e0ed24c82c6a470fbfbe56d98e,0.5,1.0,8.0,104.6,0.5,20.1,57.0,4.0,-15.68853084362586,45.0,3.0,1.14,16.3,8.06,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2007-12-13T12:50:00Z
8810,aaf34cf745e1186de250473476d3f62a,3.8,2.0,8.0,95.8,4.9,447.0,199.0,8.0,15.607690413107251,841.0,365.0,104.0,17.4,7.85,WA6,Wanganui,Rangitikei at Kakariki,175.444118,-40.12680338,2015-04-09T10:45:00Z
8811,aaf582076b60429d040e646e6383a5fb,4.1,6.0,0.0,100.3,5.6,68.3,72.2,180.0,13.135067568589058,227.0,11.0,0.79,7.1,7.48,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2006-05-16T11:00:00Z
8812,aaf89b10fb2ed5ac0e1291a73ab4f1c1,3.7,9.0,8.0,105.8,3.9,29.5,162.0,364.0,15.698726063964552,422.0,7.0,0.98,15.9,7.86,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2012-04-16T13:00:00Z
8813,ab01dce6b80b4cdff4023820097715e8,6.5,45.0,0.0,80.0,66.1,25.9,373.0,396.0,15.390906407076876,622.0,105.0,3.05,12.6,7.34,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2015-06-17T13:25:00Z
8814,ab04cd711bca70449edaca05063c6dfd,2.52,2.0,1.0,102.0,4.8,42.2,107.7,1848.0,-10.469001864141587,1976.0,6.0,0.48,4.0,7.72,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2018-07-19T09:40:00Z
8815,ab09438102781932e7c681d42ecb1a5b,5.0,2.0,6.0,105.6,1.0,53.7,70.9,188.0,-14.778362562591296,276.0,6.0,1.63,10.4,7.85,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2013-05-14T15:15:00Z
8816,ab12cbd1d06c4160c9903c47bf9b19ad,1.19,5.0,8.0,101.2,2.3,7.4,74.4,44.0,-11.299557514849864,81.0,3.0,2.27,4.8,7.83,HV4,Havelock Nth,Ngaruroro at Kuripapango,176.3304027,-39.38169225,2018-06-11T11:30:00Z
8817,ab1894ce833a08d1363aea92b97af326,6.2,3.0,8.0,100.4,1.1,121.1,136.0,2.0,-14.882540106829882,196.0,11.0,0.95,20.7,7.7,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2015-03-09T12:15:00Z
8818,ab18f5a5bb6c920fa0634cd0e2d889a9,3.0,2.0,2.0,108.4,14.9,42.8,83.8,74.0,15.127789000095156,141.0,27.0,2.0,11.5,8.45,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2006-10-10T14:20:00Z
8819,ab1e783b6629ac82f124fe7b90dfaf96,10.8,4.0,8.0,100.0,3.8,106.7,62.7,65.0,13.508885965593167,213.0,20.0,15.9,7.7,7.56,NN5,Nelson,Buller at Longford,172.3865727,-41.76683803,2013-08-14T08:35:00Z
8820,ab29d54aa4aebd9b6306c9e95bf12c6e,6.55,15.0,8.0,101.4,30.3,248.1,136.0,678.0,-15.010995970667636,845.0,51.0,2.85,11.1,7.34,HM3,Hamilton,Waikato at Hamilton Traffic Br.,175.2888866,-37.79398973,2008-08-14T15:20:00Z
8821,ab2db1333810d631dd6176d1ec8f6556,10.3,28.0,5.0,98.3,10.1,727.0,97.6,523.0,15.697133497279047,930.0,58.0,26.0,15.4,7.4,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2012-03-27T10:00:00Z
8822,ab32f01de501092392d76fab85ac7ccf,4.6,20.0,0.0,94.7,4.3,240.0,126.0,1214.0,-15.349267084502763,1407.0,18.0,3.71,12.4,7.3,DN5,Dunedin,Mataura at Seaward Down,168.797037,-46.39109981,2017-03-15T09:45:00Z
8823,ab3743687da57a334d8985a457f51a3e,16.8,7.0,4.0,115.2,14.7,193.5,149.9,5.0,-13.899640284244768,234.0,51.0,4.87,23.0,7.79,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2017-12-20T15:15:00Z
8824,ab3dd705cb2517b25b1152f804030c5f,1.7,4.0,3.0,98.3,5.6,16.1,104.4,22.0,15.692036197746932,126.0,7.0,0.52,15.2,7.6,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2013-04-11T13:15:00Z
8825,ab40c3ea1c59d512f18720ff6f3cf257,5.81,39.0,3.0,100.5,5.9,547.5,91.9,1041.0,15.37042614996084,1173.0,37.0,3.5,12.5,7.07,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2008-06-18T12:00:00Z
8826,ab4598ec40fd78fd61e004521dfe6784,13.6,3.0,6.0,99.2,2.5,488.0,91.1,124.0,-15.684387142359116,312.0,23.0,12.1,15.0,7.75,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2017-03-14T12:00:00Z
8827,ab4684e16074e16221d4a4433f68e6a5,6.9,4.0,2.0,100.0,7.6,313.0,59.0,62.0,-15.637455036910575,223.0,16.0,1.12,17.1,7.22,HM1,Hamilton,Waipa at Otewa,175.3480585,-38.27048925,2016-01-21T09:50:00Z
8828,ab5385e742e4542e1958a248aa0be14d,0.79,1.0,1.0,97.9,1.0,3.0,82.8,38.0,14.915763474639842,54.0,6.0,4.39,10.8,7.74,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2019-01-15T08:00:00Z
8829,ab5c0f639db896e352018431b02df941,1.0,4.0,0.0,100.6,2.7,0.0,40.0,4.0,-13.4491635439309,36.0,8.0,4.12,7.6,7.74,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2015-10-14T10:15:00Z
8830,ab62cbfbbbd0962408c1b2d5b2ee0e45,5.0,14.0,8.0,89.3,39.9,770.1,109.7,921.0,15.572090419445937,1065.0,65.0,3.28,13.7,7.12,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2012-05-14T13:10:00Z
8831,ab62f38fea400559d61adb1352fa7230,11.7,19.0,6.0,99.6,9.0,1723.0,80.6,310.0,-14.336317519900293,728.0,237.0,136.0,9.3,7.49,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2006-08-22T10:00:00Z
8832,ab67de6b4cecc45d0f88b091b5b44aac,7.5,23.0,8.0,101.4,11.2,387.3,103.0,667.0,-15.6460857734898,839.0,37.0,9.67,14.4,7.71,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2015-04-21T10:30:00Z
8833,ab6bc9db3db1decab60f4b683e8121b7,2.2,9.0,8.0,105.9,20.9,63.1,100.9,406.0,15.20789268871266,494.0,37.0,2.0,11.8,7.12,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2014-06-11T14:05:00Z
8834,ab7e3da13bfe8a08290327a4a8fb03e7,1.2,2.0,0.0,99.9,3.8,1.0,91.6,24.0,-11.581450687690204,44.0,6.0,0.95,5.1,7.86,NN2,Nelson,Motueka at Gorge,172.913512,-41.63522812,2010-10-12T09:55:00Z
8835,ab7ef3d726e25ed2e59d3d4e9af14aa9,3.8,4.0,0.0,98.2,4.9,43.2,51.3,313.0,10.579697539693653,407.0,15.0,2.1,4.1,7.17,DN6,Dunedin,Mataura at Parawa,168.5611638,-45.5598632,2006-07-05T12:15:00Z
8836,ab7fd8d6645bb59b7156df7bb9ceb185,1.0,3.0,6.0,104.5,0.0,3.1,70.5,24.0,-15.390906407076876,65.0,4.0,2.12,12.6,7.94,AX4,Alexandra,Clutha at Millers Flat,169.4099758,-45.66636207,2014-11-11T09:50:00Z
8837,ab84c1dea4f2291fe41e364ac8097f93,1.9,4.0,0.0,99.5,2.4,65.0,73.4,87.0,-13.135067568589058,134.0,7.0,1.0,7.1,7.79,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2006-08-09T14:20:00Z
8838,ab88d8e7e0c1e045fcd0c74adfc42d63,1.9,2.0,0.0,94.8,4.0,12.0,100.2,44.0,-15.68853084362586,114.0,10.0,3.2,16.3,7.71,HV1,Havelock Nth,Makaroro at Burnt Br.,176.3037667,-39.81963047,2006-02-14T09:30:00Z
8839,ab9b70cef7279a21791744378cd568d5,0.5,2.0,8.0,106.1,1.0,73.8,85.6,325.0,15.684387142359116,402.0,10.0,1.31,15.0,8.0,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2014-04-16T14:15:00Z
8840,ab9cc794b802e2b61ace55c5a7f931d7,3.6,13.0,5.0,98.8,24.0,186.0,87.1,376.0,-15.466091944360087,498.0,39.0,6.24,13.0,7.05,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2014-09-17T14:55:00Z
8841,aba1083c5141d26b2f84af1de8f91ddc,2.5,4.0,1.0,108.8,1.4,15.3,145.0,87.0,15.483216721062842,170.0,5.0,0.83,18.3,8.38,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2015-02-10T12:00:00Z
8842,aba4d69f8e6aa4b9ed3199d1dce6cfe7,1.38,1.0,3.0,101.5,8.9,7.4,106.0,4.0,-14.948244045084358,25.0,11.0,1.0,20.5,8.02,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2008-02-11T11:00:00Z
8843,abadd0a2f9e0f33147a8e655148a0115,0.98,2.0,8.0,103.6,2.0,118.7,94.2,478.0,-15.698726063964552,521.0,6.0,1.38,15.5,8.09,CH2,Christchurch,Hurunui at SH1 Br.,173.0964716,-42.90013799,2008-12-17T12:15:00Z
8844,abc0c6b8007ce2fa482c74c77f6dc7c5,12.98,30.0,7.0,93.7,11.6,1732.87,123.6,259.0,15.37042614996084,721.0,149.0,62.5,12.5,7.24,WH3,Whangarei,Mangakahia at Titoki Br.,174.05251,-35.73414414,2008-08-13T13:45:00Z
8845,abc0f88da5297fdb336d3e2238977388,12.7,8.0,8.0,104.8,3.0,90.9,132.7,2.0,-14.102482052156631,203.0,17.0,1.48,22.6,8.05,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2018-01-17T12:15:00Z
8846,abc5bfe4887db91fc922536c98627ef5,2.81,2.0,8.0,98.3,2.0,14.3,74.7,154.0,13.899640284244766,177.0,6.0,0.7,8.4,7.7,GY1,Greymouth,Buller at Te Kuha,171.6996819,-41.83666153,2005-08-09T10:45:00Z
8847,abd159f1f0fe7fa5ade6e032510c24bf,2.1,3.0,0.0,112.2,2.1,23.1,92.2,9.0,-15.099668871581256,107.0,3.0,0.41,11.4,8.1,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2017-05-18T13:15:00Z
8848,abd21e25e1d5bc786ba57ff76d7794f6,1.27,2.0,6.0,94.8,2.0,39.3,72.1,112.0,12.864291664580676,149.0,8.0,5.0,6.7,7.74,CH3,Christchurch,Waimakariri at Gorge,172.0510607,-43.36069571,2009-08-12T08:35:00Z
8849,abd77d16cf9f6cc9ff4679c9de1cb96b,4.89,11.0,7.0,102.3,5.6,517.2,204.0,100.0,15.618258546694634,289.0,20.0,1.8,14.1,8.18,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2008-11-18T14:00:00Z
8850,abd7963093e842c8f353bf1187c33412,7.1,1.0,8.0,100.3,1.8,19.7,77.4,20.0,-15.099668871581256,126.0,10.0,3.32,11.4,8.0,NN2,Nelson,Motueka at Gorge,172.913512,-41.63522812,2017-03-14T09:15:00Z
8851,abda81bc751861f81081fd40ba7ef530,15.84,10.0,5.0,92.5,14.1,101.9,137.9,246.0,15.515476145816471,494.0,54.0,7.09,18.1,7.14,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2018-04-18T15:15:00Z
8852,abdb4d0165890446baead055da3ff1ec,3.8,2.0,4.0,99.8,2.5,14.6,52.3,55.0,13.792751720791612,93.0,5.0,0.75,8.2,7.49,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2006-05-17T14:15:00Z
8853,abe02ee27d0404e0ea783d3973cba315,2.4,3.0,0.0,105.2,2.8,44.1,89.3,13.0,15.349267084502763,122.0,6.0,0.54,19.0,7.82,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2018-02-08T13:15:00Z
8854,abe17063f5ad0102d32924d258724b9d,8.7,6.0,0.0,107.2,1.5,93.3,66.0,120.0,15.545095690647903,287.0,21.0,5.7,13.5,7.72,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2011-11-08T14:05:00Z
8855,abe5076e0d1f4c2022302e13a198133b,3.8,2.0,7.0,120.3,3.7,18.3,109.0,113.0,-15.699681526432313,235.0,20.0,7.11,15.8,8.84,HV5,Havelock Nth,Mohaka at Raupunga,177.1288534,-39.07533505,2016-11-09T12:20:00Z
8856,abe58977b10aeb71c95d291a52b709da,5.0,4.0,6.0,115.2,9.3,68.9,103.4,278.0,-14.882540106829882,367.0,19.0,1.4,10.7,8.2,TU1,Turangi,Whanganui at Te Maire,175.1886879,-38.94427494,2006-09-20T11:30:00Z
8857,abf83fc3f21c536bd3867804498c177f,0.81,1.0,8.0,97.6,1.3,5.2,82.6,40.0,13.737903771369195,65.0,2.0,0.5,8.1,7.69,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2008-09-17T09:00:00Z
8858,abf92e89a55d57199c5b1b48b2d969d8,23.9,33.0,2.0,69.6,17.0,86.7,225.0,85.0,-15.697133497279047,535.0,64.0,5.4,16.0,7.46,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2014-12-02T08:50:00Z
8859,abf99a135a39a554dc15d5589378f270,6.0,104.0,8.0,100.7,58.1,2419.2,146.0,1754.0,15.070832758391289,2116.0,132.0,7.0,11.3,7.55,WA3,Wanganui,Waingongoro at SH45,174.2100716,-39.57808905,2007-10-16T13:15:00Z
8860,ac0203e366c66008afb2a653fda2df8c,0.6,1.0,4.0,118.4,1.3,5.1,70.2,5.0,15.515476145816471,108.0,5.0,0.42,18.1,8.76,NN4,Nelson,Wairau at Tuamarina,173.9524671,-41.44049154,2006-03-15T14:10:00Z
8861,ac05d699edaef8eaafc07b654d8d5450,2.6,5.0,3.0,97.5,8.3,16.1,79.9,329.0,12.10330533496532,437.0,31.0,5.18,5.7,7.8,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2013-07-16T10:30:00Z
8862,ac0ae151baee2c025dc4ac75981fb99b,28.6,31.0,8.0,58.2,19.4,111.2,248.0,96.0,15.281688389422158,600.0,63.0,5.0,19.3,7.24,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2007-01-17T12:27:00Z
8863,ac0e7dddc643871ac4781988c38b9943,16.9,65.0,6.0,78.8,10.8,2419.2,156.4,487.0,15.684387142359116,948.0,87.0,39.6,16.4,6.95,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2020-10-14T14:15:00Z
8864,ac10e76fc9564f14a9fddc87a927b7eb,7.7,12.0,8.0,100.2,5.0,34.5,61.1,167.0,15.20789268871266,251.0,10.0,1.78,11.8,7.3,GY2,Greymouth,Grey at Dobson,171.2977474,-42.45526028,2010-05-12T14:15:00Z
8865,ac162a160c57c65e53e5674e030e566f,0.5,1.0,5.0,102.2,0.4,1.0,118.8,9.0,-14.102482052156637,20.0,8.0,0.95,8.8,8.1,AX3,Alexandra,Shotover at Bowens Peak,168.7149003,-44.9916064,2007-04-18T15:25:00Z
8866,ac1a5192ccb7227415e240c81d660107,0.75,3.0,5.0,105.4,1.7,5.2,64.9,164.0,-15.679604587852335,208.0,4.0,1.6,16.5,7.73,NN4,Nelson,Wairau at Tuamarina,173.9524671,-41.44049154,2009-11-18T14:20:00Z
8867,ac1e5885bd42baeb20dcd913256fa8ca,2.0,1.0,3.0,100.8,0.6,66.9,163.0,1.0,-15.257784899237503,85.0,6.0,2.51,19.4,8.0,WA6,Wanganui,Rangitikei at Kakariki,175.444118,-40.12680338,2012-12-13T09:45:00Z
8868,ac1fee93685b32549b2e0d67124e5328,2.4,4.0,5.0,100.0,3.2,15.8,51.5,40.0,14.423938436897185,73.0,5.0,1.51,9.5,7.51,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2015-10-21T08:30:00Z
8869,ac378b09113b09b83e209ca9d9109641,5.69,28.0,0.0,97.6,19.5,156.5,170.0,870.0,13.4491635439309,1050.0,36.0,6.6,7.6,7.51,WN3,Wellington,Ruamahanga at Waihenga,175.4394258,-41.1971596,2008-06-11T12:00:00Z
8870,ac411fd4ee30d4aef8572ec20a7a9f17,12.0,22.0,7.0,96.7,14.8,368.0,232.0,754.0,-14.742116538387558,1111.0,66.0,25.6,10.3,7.93,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2012-08-22T12:15:00Z
8871,ac4cba1ae57f148319eba8bdd32ee05d,1.1,1.0,7.0,110.3,3.5,7.4,498.3,1.0,-15.697133497279047,88.0,9.0,1.0,15.4,8.19,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2017-11-15T12:26:00Z
8872,ac4cf50dfd53a1c39a1acd4201d9407d,10.36,3.0,3.0,112.2,2.1,74.3,119.1,115.0,15.070832758391289,335.0,22.0,3.0,20.1,7.9,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2009-03-17T11:15:00Z
8873,ac4e32af1a8fca3c7d4f5257bb704173,2.5,2.0,8.0,101.0,3.7,3.1,52.2,82.0,-12.933676972593682,95.0,4.0,0.67,6.8,7.41,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2007-08-15T14:30:00Z
